;mercoledì;01/01/2020 - 00:09; 3.95
;08/04/2020 - 19:09;12.99
;08/04/2020 - 20:09;12.13
;08/04/2020 - 21:09;11.77
;08/04/2020 - 22:09;11.25
;08/04/2020 - 23:09;10.5
giovedì;09/04/2020 - 00:09;9.99
;09/04/2020 - 01:09;9.74
;09/04/2020 - 02:09;9.45
;09/04/2020 - 03:09;9.29
;09/04/2020 - 04:09;9.14
;09/04/2020 - 05:09;8.83
;09/04/2020 - 06:09;8.59
;09/04/2020 - 07:09;8.33
;09/04/2020 - 08:09;9.69
;09/04/2020 - 09:09;12.47
;09/04/2020 - 10:09;13.83
;09/04/2020 - 11:09;14.83
;09/04/2020 - 12:09;15.46
;09/04/2020 - 13:09;15.87
;09/04/2020 - 14:09;16.01
;09/04/2020 - 15:09;15.52
;09/04/2020 - 16:09;15.1
;09/04/2020 - 17:09;14.68
;09/04/2020 - 18:09;14.13
;09/04/2020 - 19:09;13.25
;09/04/2020 - 20:09;12.31
;09/04/2020 - 21:09;12.11
;09/04/2020 - 22:09;11.4
;09/04/2020 - 23:09;10.94
venerdì;10/04/2020 - 00:09;10.53
;10/04/2020 - 01:09;10.19
;10/04/2020 - 02:09;9.86
;10/04/2020 - 03:09;9.57
;10/04/2020 - 04:09;9.26
;10/04/2020 - 05:09;8.9
;10/04/2020 - 06:09;8.45
;10/04/2020 - 07:09;8.22
;10/04/2020 - 08:09;10.09
;10/04/2020 - 09:09;13.3
;10/04/2020 - 10:09;14.72
;10/04/2020 - 11:09;15.61
;10/04/2020 - 12:09;16.17
;10/04/2020 - 13:09;16.42
;10/04/2020 - 14:09;16.61
;10/04/2020 - 15:09;16.28
;10/04/2020 - 16:09;15.83
;10/04/2020 - 17:09;15.57
;10/04/2020 - 18:09;15.13
;10/04/2020 - 19:09;14.27
;10/04/2020 - 20:09;13.09
;10/04/2020 - 21:09;12.27
;10/04/2020 - 22:09;11.55
;10/04/2020 - 23:09;10.98
sabato;11/04/2020 - 00:09;10.61
;11/04/2020 - 01:09;10.2
;11/04/2020 - 02:09;9.84
;11/04/2020 - 03:09;9.59
;11/04/2020 - 04:09;8.82
;11/04/2020 - 05:09;8.47
;11/04/2020 - 06:09;8.03
;11/04/2020 - 07:09;7.73
;11/04/2020 - 08:09;10.02
;11/04/2020 - 09:09;14.22
;11/04/2020 - 10:09;15.71
;11/04/2020 - 11:09;16.44
;11/04/2020 - 12:09;16.62
;11/04/2020 - 13:09;16.89
;11/04/2020 - 14:09;16.99
;11/04/2020 - 15:09;16.88
;11/04/2020 - 16:09;16.69
;11/04/2020 - 17:09;16.18
;11/04/2020 - 18:09;15.55
;11/04/2020 - 19:09;14.77
;11/04/2020 - 20:09;13.67
;11/04/2020 - 21:09;12.42
;11/04/2020 - 22:09;11.78
;11/04/2020 - 23:09;11.17
domenica;12/04/2020 - 00:09;10.7
;12/04/2020 - 01:09;10.26
;12/04/2020 - 02:09;9.72
;12/04/2020 - 03:09;9.32
;12/04/2020 - 04:09;9.3
;12/04/2020 - 05:09;9.44
;12/04/2020 - 06:09;9.82
;12/04/2020 - 07:09;9.97
;12/04/2020 - 08:09;11.07
;12/04/2020 - 09:09;14.3
;12/04/2020 - 10:09;15.77
;12/04/2020 - 11:09;16.69
;12/04/2020 - 12:09;17.29
;12/04/2020 - 13:09;17.59
;12/04/2020 - 14:09;17.66
;12/04/2020 - 15:09;17.45
;12/04/2020 - 16:09;17.06
;12/04/2020 - 17:09;16.59
;12/04/2020 - 18:09;16.01
;12/04/2020 - 19:09;15.03
;12/04/2020 - 20:09;13.77
;12/04/2020 - 21:09;12.72
;12/04/2020 - 22:09;12.44
;12/04/2020 - 23:09;11.21
lunedì;13/04/2020 - 00:09;10.47
;13/04/2020 - 01:09;10.35
;13/04/2020 - 02:09;11.19
;13/04/2020 - 03:09;11.54
;13/04/2020 - 04:09;11.32
;13/04/2020 - 05:09;9.32
;13/04/2020 - 06:09;8.87
;13/04/2020 - 07:09;8.78
;13/04/2020 - 08:09;10.11
;13/04/2020 - 09:09;13.09
;13/04/2020 - 10:09;14.09
;13/04/2020 - 11:09;14.96
;13/04/2020 - 12:09;15.68
;13/04/2020 - 13:09;16.18
;13/04/2020 - 14:09;16.51
;13/04/2020 - 15:09;16.55
;13/04/2020 - 16:09;16.39
;13/04/2020 - 17:09;15.96
;13/04/2020 - 18:09;15.33
;13/04/2020 - 19:09;14.43
;13/04/2020 - 20:09;13.24
;13/04/2020 - 21:09;12.52
;13/04/2020 - 22:09;12.03
;13/04/2020 - 23:09;12.07
martedì;14/04/2020 - 00:09;11.84
;14/04/2020 - 01:09;11.61
;14/04/2020 - 02:09;11.63
;14/04/2020 - 03:09;12.03
;14/04/2020 - 04:09;12.1
;14/04/2020 - 05:09;12.14
;14/04/2020 - 06:09;12.09
;14/04/2020 - 07:09;12.22
;14/04/2020 - 08:09;13.13
;14/04/2020 - 09:09;15.1
;14/04/2020 - 10:09;16.58
;14/04/2020 - 11:09;17.57
;14/04/2020 - 12:09;18.31
;14/04/2020 - 13:09;18.74
;14/04/2020 - 14:09;19.06
;14/04/2020 - 15:09;19.3
;14/04/2020 - 16:09;19.52
;14/04/2020 - 17:09;19.53
;14/04/2020 - 18:09;19.11
;14/04/2020 - 19:09;18.11
;14/04/2020 - 20:09;16.68
;14/04/2020 - 21:09;15.62
;14/04/2020 - 22:09;15.02
;14/04/2020 - 23:09;14.71
mercoledì;15/04/2020 - 00:09;14.67
;15/04/2020 - 01:09;14.44
;15/04/2020 - 02:09;13.91
;15/04/2020 - 03:09;13.38
;15/04/2020 - 04:09;13.08
;15/04/2020 - 05:09;12.85
;15/04/2020 - 06:09;12.34
;15/04/2020 - 07:09;12.05
;15/04/2020 - 08:09;13.62
;15/04/2020 - 09:09;15.77
;15/04/2020 - 10:09;16.46
;15/04/2020 - 11:09;16.63
;15/04/2020 - 12:09;16.65
;15/04/2020 - 13:09;16.6
;15/04/2020 - 14:09;16.25
;15/04/2020 - 15:09;15.99
;15/04/2020 - 16:09;15.67
;15/04/2020 - 17:09;15.25
;15/04/2020 - 18:09;14.69
;15/04/2020 - 19:09;14.02
;15/04/2020 - 20:09;13.41
;15/04/2020 - 21:09;12.68
;15/04/2020 - 22:09;12.44
;15/04/2020 - 23:09;12.11
giovedì;16/04/2020 - 00:09;11.95
;16/04/2020 - 01:09;11.68
;16/04/2020 - 02:09;11.46
;16/04/2020 - 03:09;11.41
;16/04/2020 - 04:09;11.17
;16/04/2020 - 05:09;10.94
;16/04/2020 - 06:09;10.83
;16/04/2020 - 07:09;10.93
;16/04/2020 - 08:09;12
;16/04/2020 - 09:09;12.88
;16/04/2020 - 10:09;13.58
;16/04/2020 - 11:09;14.44
;16/04/2020 - 12:09;15.13
;16/04/2020 - 13:09;15.87
;16/04/2020 - 14:09;16.02
;16/04/2020 - 15:09;16.32
;16/04/2020 - 16:09;16.31
;16/04/2020 - 17:09;15.98
;16/04/2020 - 18:09;15.28
;16/04/2020 - 19:09;14.37
;16/04/2020 - 20:09;13.51
;16/04/2020 - 21:09;12.95
;16/04/2020 - 22:09;12.56
;16/04/2020 - 23:09;12.05
venerdì;17/04/2020 - 00:09;11.83
;17/04/2020 - 01:09;11.2
;17/04/2020 - 02:09;10.54
;17/04/2020 - 03:09;10.16
;17/04/2020 - 04:09;9.73
;17/04/2020 - 05:09;9.49
;17/04/2020 - 06:09;9.45
;17/04/2020 - 07:09;9.62
;17/04/2020 - 08:09;11.94
;17/04/2020 - 09:09;14.5
;17/04/2020 - 10:09;16.36
;17/04/2020 - 11:09;17.6
;17/04/2020 - 12:09;18.24
;17/04/2020 - 13:09;18.51
;17/04/2020 - 14:09;18.69
;17/04/2020 - 15:09;18.62
;17/04/2020 - 16:09;18.6
;17/04/2020 - 17:09;18.13
;17/04/2020 - 18:09;17.3
;17/04/2020 - 19:09;16.36
;17/04/2020 - 20:09;15.27
;17/04/2020 - 21:09;14.26
;17/04/2020 - 22:09;13.6
;17/04/2020 - 23:09;13.01
sabato;18/04/2020 - 00:09;12.56
;18/04/2020 - 01:09;12.17
;18/04/2020 - 02:09;11.98
;18/04/2020 - 03:09;11.77
;18/04/2020 - 04:09;11.59
;18/04/2020 - 05:09;11.41
;18/04/2020 - 06:09;11.23
;18/04/2020 - 07:09;10.91
;18/04/2020 - 08:09;13.76
;18/04/2020 - 09:09;16.15
;18/04/2020 - 10:09;17.69
;18/04/2020 - 11:09;18.75
;18/04/2020 - 12:09;19.52
;18/04/2020 - 13:09;20.04
;18/04/2020 - 14:09;20.4
;18/04/2020 - 15:09;20.5
;18/04/2020 - 16:09;20.09
;18/04/2020 - 17:09;19.28
;18/04/2020 - 18:09;18.44
;18/04/2020 - 19:09;17.48
;18/04/2020 - 20:09;16.31
;18/04/2020 - 21:09;14.74
;18/04/2020 - 22:09;14.16
;18/04/2020 - 23:09;13.6
domenica;19/04/2020 - 00:09;13.22
;19/04/2020 - 01:09;13.3
;19/04/2020 - 02:09;13.4
;19/04/2020 - 03:09;13.63
;19/04/2020 - 04:09;13.78
;19/04/2020 - 05:09;13.84
;19/04/2020 - 06:09;13.32
;19/04/2020 - 07:09;13.33
;19/04/2020 - 08:09;14.14
;19/04/2020 - 09:09;16.6
;19/04/2020 - 10:09;17.98
;19/04/2020 - 11:09;19.2
;19/04/2020 - 12:09;20.01
;19/04/2020 - 13:09;20.53
;19/04/2020 - 14:09;20.45
;19/04/2020 - 15:09;19.86
;19/04/2020 - 16:09;19.49
;19/04/2020 - 17:09;19.15
;19/04/2020 - 18:09;18.43
;19/04/2020 - 19:09;17.73
;19/04/2020 - 20:09;17.11
;19/04/2020 - 21:09;16.38
;19/04/2020 - 22:09;15.94
;19/04/2020 - 23:09;15.58
lunedì;20/04/2020 - 00:09;15.2
;20/04/2020 - 01:09;14.82
;20/04/2020 - 02:09;14.6
;20/04/2020 - 03:09;14.71
;20/04/2020 - 04:09;14.77
;20/04/2020 - 05:09;14.67
;20/04/2020 - 06:09;14.53
;20/04/2020 - 07:09;14.52
;20/04/2020 - 08:09;15.02
;20/04/2020 - 09:09;15.77
;20/04/2020 - 10:09;15.88
;20/04/2020 - 11:09;16.29
;20/04/2020 - 12:09;16.74
;20/04/2020 - 13:09;18.15
;20/04/2020 - 14:09;18.08
;20/04/2020 - 15:09;18.44
;20/04/2020 - 16:09;18.15
;20/04/2020 - 17:09;17.76
;20/04/2020 - 18:09;16.85
;20/04/2020 - 19:09;15.66
;20/04/2020 - 20:09;14.83
;20/04/2020 - 21:09;14.32
;20/04/2020 - 22:09;13.95
;20/04/2020 - 23:09;13.74
martedì;21/04/2020 - 00:09;13.63
;21/04/2020 - 01:09;13.42
;21/04/2020 - 02:09;13.53
;21/04/2020 - 03:09;13.46
;21/04/2020 - 04:09;13.58
;21/04/2020 - 05:09;13.53
;21/04/2020 - 06:09;13.47
;21/04/2020 - 07:09;13.37
;21/04/2020 - 08:09;13.95
;21/04/2020 - 09:09;15.15
;21/04/2020 - 10:09;16.32
;21/04/2020 - 11:09;17.08
;21/04/2020 - 12:09;17.51
;21/04/2020 - 13:09;17.63
;21/04/2020 - 14:09;17.87
;21/04/2020 - 15:09;17.9
;21/04/2020 - 16:09;17.15
;21/04/2020 - 17:09;16.44
;21/04/2020 - 18:09;16.31
;21/04/2020 - 19:09;15.94
;21/04/2020 - 20:09;15.35
;21/04/2020 - 21:09;15.11
;21/04/2020 - 22:09;14.88
;21/04/2020 - 23:09;14.67
mercoledì;22/04/2020 - 00:09;14.44
;22/04/2020 - 01:09;14.08
;22/04/2020 - 02:09;13.71
;22/04/2020 - 03:09;13.32
;22/04/2020 - 04:09;13
;22/04/2020 - 05:09;12.57
;22/04/2020 - 06:09;12.04
;22/04/2020 - 07:09;11.77
;22/04/2020 - 08:09;13.52
;22/04/2020 - 09:09;15.5
;22/04/2020 - 10:09;16.7
;22/04/2020 - 11:09;17.54
;22/04/2020 - 12:09;18.38
;22/04/2020 - 13:09;18.82
;22/04/2020 - 14:09;18.36
;22/04/2020 - 15:09;17.84
;22/04/2020 - 16:09;17.21
;22/04/2020 - 17:09;16.75
;22/04/2020 - 18:09;16.41
;22/04/2020 - 19:09;16.03
;22/04/2020 - 20:09;15.44
;22/04/2020 - 21:09;14.91
;22/04/2020 - 22:09;14.22
;22/04/2020 - 23:09;13.65
giovedì;23/04/2020 - 00:09;13.44
;23/04/2020 - 01:09;12.93
;23/04/2020 - 02:09;12.6
;23/04/2020 - 03:09;12.31
;23/04/2020 - 04:09;11.89
;23/04/2020 - 05:09;11.72
;23/04/2020 - 06:09;11.88
;23/04/2020 - 07:09;12.23
;23/04/2020 - 08:09;13.48
;23/04/2020 - 09:09;14.84
;23/04/2020 - 10:09;15.84
;23/04/2020 - 11:09;16.52
;23/04/2020 - 12:09;16.69
;23/04/2020 - 13:09;15.66
;23/04/2020 - 14:09;16.32
;23/04/2020 - 15:09;16.54
;23/04/2020 - 16:09;15.53
;23/04/2020 - 17:09;15.36
;23/04/2020 - 18:09;15.27
;23/04/2020 - 19:09;14.98
;23/04/2020 - 20:09;14.32
;23/04/2020 - 21:09;13.78
;23/04/2020 - 22:09;13.53
;23/04/2020 - 23:09;13.29
venerdì;24/04/2020 - 00:09;12.96
;24/04/2020 - 01:09;12.64
;24/04/2020 - 02:09;12.36
;24/04/2020 - 03:09;12.22
;24/04/2020 - 04:09;12.32
;24/04/2020 - 05:09;12.41
;24/04/2020 - 06:09;12.52
;24/04/2020 - 07:09;12.59
;24/04/2020 - 08:09;13.42
;24/04/2020 - 09:09;13.82
;24/04/2020 - 10:09;14.74
;24/04/2020 - 11:09;15.24
;24/04/2020 - 12:09;15.85
;24/04/2020 - 13:09;16.14
;24/04/2020 - 14:09;15.64
;24/04/2020 - 15:09;15.23
;24/04/2020 - 16:09;15.44
;24/04/2020 - 17:09;15.33
;24/04/2020 - 18:09;15.3
;24/04/2020 - 19:09;14.51
;24/04/2020 - 20:09;13.84
;24/04/2020 - 21:09;13.58
;24/04/2020 - 22:09;13.33
;24/04/2020 - 23:09;12.61
sabato;25/04/2020 - 00:09;12.32
;25/04/2020 - 01:09;11.96
;25/04/2020 - 02:09;11.18
;25/04/2020 - 03:09;10.99
;25/04/2020 - 04:09;10.36
;25/04/2020 - 05:09;10.96
;25/04/2020 - 06:09;10.82
;25/04/2020 - 07:09;11.03
;25/04/2020 - 08:09;12.3
;25/04/2020 - 09:09;13.83
;25/04/2020 - 10:09;14.83
;25/04/2020 - 11:09;16.07
;25/04/2020 - 12:09;17.03
;25/04/2020 - 13:09;17.6
;25/04/2020 - 14:09;17.88
;25/04/2020 - 15:09;17.82
;25/04/2020 - 16:09;17.05
;25/04/2020 - 17:09;16.44
;25/04/2020 - 18:09;15.95
;25/04/2020 - 19:09;15.27
;25/04/2020 - 20:09;14.44
;25/04/2020 - 21:09;13.84
;25/04/2020 - 22:09;13.49
;25/04/2020 - 23:09;13.27
domenica;26/04/2020 - 00:09;12.98
;26/04/2020 - 01:09;13.15
;26/04/2020 - 02:09;13.23
;26/04/2020 - 03:09;13.3
;26/04/2020 - 04:09;13.14
;26/04/2020 - 05:09;13.09
;26/04/2020 - 06:09;12.66
;26/04/2020 - 07:09;13.01
;26/04/2020 - 08:09;13.8
;26/04/2020 - 09:09;15.49
;26/04/2020 - 10:09;16.01
;26/04/2020 - 11:09;16.57
;26/04/2020 - 12:09;17.13
;26/04/2020 - 13:09;17.97
;26/04/2020 - 14:09;18.39
;26/04/2020 - 15:09;18.51
;26/04/2020 - 16:09;18.7
;26/04/2020 - 17:09;18.4
;26/04/2020 - 18:09;17.88
;26/04/2020 - 19:09;17.36
;26/04/2020 - 20:09;16.49
;26/04/2020 - 21:09;15.21
;26/04/2020 - 22:09;14.62
;26/04/2020 - 23:09;13.96
lunedì;27/04/2020 - 00:09;13.38
;27/04/2020 - 01:09;13.05
;27/04/2020 - 02:09;12.83
;27/04/2020 - 03:09;12.63
;27/04/2020 - 04:09;12.44
;27/04/2020 - 05:09;12.36
;27/04/2020 - 06:09;12.28
;27/04/2020 - 07:09;12.54
;27/04/2020 - 08:09;14.02
;27/04/2020 - 09:09;16.56
;27/04/2020 - 10:09;17.96
;27/04/2020 - 11:09;18.92
;27/04/2020 - 12:09;19.57
;27/04/2020 - 13:09;19.73
;27/04/2020 - 14:09;19.26
;27/04/2020 - 15:09;19.32
;27/04/2020 - 16:09;19.23
;27/04/2020 - 17:09;18.75
;27/04/2020 - 18:09;18.44
;27/04/2020 - 19:09;17.72
;27/04/2020 - 20:09;16.85
;27/04/2020 - 21:09;16.12
;27/04/2020 - 22:09;15.52
;27/04/2020 - 23:09;15.04
martedì;28/04/2020 - 00:09;14.66
;28/04/2020 - 01:09;14.3
;28/04/2020 - 02:09;13.96
;28/04/2020 - 03:09;13.69
;28/04/2020 - 04:09;13.41
;28/04/2020 - 05:09;13.23
;28/04/2020 - 06:09;12.96
;28/04/2020 - 07:09;13.06
;28/04/2020 - 08:09;15.01
;28/04/2020 - 09:09;16.25
;28/04/2020 - 10:09;17.91
;28/04/2020 - 11:09;19.12
;28/04/2020 - 12:09;19.92
;28/04/2020 - 13:09;20.28
;28/04/2020 - 14:09;20.29
;28/04/2020 - 15:09;20.12
;28/04/2020 - 16:09;19.73
;28/04/2020 - 17:09;19.19
;28/04/2020 - 18:09;18.43
;28/04/2020 - 19:09;17.61
;28/04/2020 - 20:09;16.44
;28/04/2020 - 21:09;15.89
;28/04/2020 - 22:09;15.28
;28/04/2020 - 23:09;14.83
mercoledì;29/04/2020 - 00:09;14.62
;29/04/2020 - 01:09;14.5
;29/04/2020 - 02:09;14.47
;29/04/2020 - 03:09;14.69
;29/04/2020 - 04:09;14.83
;29/04/2020 - 05:09;14.89
;29/04/2020 - 06:09;14.82
;29/04/2020 - 07:09;14.95
;29/04/2020 - 08:09;15.01
;29/04/2020 - 09:09;15.5
;29/04/2020 - 10:09;15.79
;29/04/2020 - 11:09;16
;29/04/2020 - 12:09;16.24
;29/04/2020 - 13:09;16.63
;29/04/2020 - 14:09;16.27
;29/04/2020 - 15:09;16.31
;29/04/2020 - 16:09;17.12
;29/04/2020 - 17:09;17.19
;29/04/2020 - 18:09;16.7
;29/04/2020 - 19:09;15.9
;29/04/2020 - 20:09;14.96
;29/04/2020 - 21:09;14.06
;29/04/2020 - 22:09;13.78
;29/04/2020 - 23:09;13.6
giovedì;30/04/2020 - 00:09;13.36
;30/04/2020 - 01:09;13.07
;30/04/2020 - 02:09;12.73
;30/04/2020 - 03:09;12.27
;30/04/2020 - 04:09;12.05
;30/04/2020 - 05:09;11.88
;30/04/2020 - 06:09;11.72
;30/04/2020 - 07:09;11.94
;30/04/2020 - 08:09;14.17
;30/04/2020 - 09:09;15.4
;30/04/2020 - 10:09;16.41
;30/04/2020 - 11:09;17.32
;30/04/2020 - 12:09;18.12
;30/04/2020 - 13:09;18.63
;30/04/2020 - 14:09;18.92
;30/04/2020 - 15:09;18.96
;30/04/2020 - 16:09;18.75
;30/04/2020 - 17:09;18.46
;30/04/2020 - 18:09;18.06
;30/04/2020 - 19:09;17.37
;30/04/2020 - 20:09;16.38
;30/04/2020 - 21:09;15.28
;30/04/2020 - 22:09;14.78
;30/04/2020 - 23:09;14.38
venerdì;01/05/2020 - 00:09;14.04
;01/05/2020 - 01:09;13.57
;01/05/2020 - 02:09;13.15
;01/05/2020 - 03:09;13.1
;01/05/2020 - 04:09;12.98
;01/05/2020 - 05:09;12.82
;01/05/2020 - 06:09;12.69
;01/05/2020 - 07:09;13.02
;01/05/2020 - 08:09;14.55
;01/05/2020 - 09:09;15.82
;01/05/2020 - 10:09;16.77
;01/05/2020 - 11:09;17.62
;01/05/2020 - 12:09;18.31
;01/05/2020 - 13:09;19
;01/05/2020 - 14:09;19.49
;01/05/2020 - 15:09;19.37
;01/05/2020 - 16:09;19.04
;01/05/2020 - 17:09;18.71
;01/05/2020 - 18:09;18.18
;01/05/2020 - 19:09;17.56
;01/05/2020 - 20:09;16.69
;01/05/2020 - 21:09;16.14
;01/05/2020 - 22:09;15.57
;01/05/2020 - 23:09;15.07
sabato;02/05/2020 - 00:09;14.57
;02/05/2020 - 01:09;14.19
;02/05/2020 - 02:09;13.92
;02/05/2020 - 03:09;13.75
;02/05/2020 - 04:09;13.56
;02/05/2020 - 05:09;13.4
;02/05/2020 - 06:09;13.35
;02/05/2020 - 07:09;13.73
;02/05/2020 - 08:09;15.03
;02/05/2020 - 09:09;15.95
;02/05/2020 - 10:09;16.91
;02/05/2020 - 11:09;17.72
;02/05/2020 - 12:09;18.62
;02/05/2020 - 13:09;19.52
;02/05/2020 - 14:09;20.07
;02/05/2020 - 15:09;20.52
;02/05/2020 - 16:09;20.64
;02/05/2020 - 17:09;20.06
;02/05/2020 - 18:09;19.25
;02/05/2020 - 19:09;18.2
;02/05/2020 - 20:09;17.26
;02/05/2020 - 21:09;17.04
;02/05/2020 - 22:09;16.51
;02/05/2020 - 23:09;15.88
domenica;03/05/2020 - 00:09;15.43
;03/05/2020 - 01:09;15.12
;03/05/2020 - 02:09;14.93
;03/05/2020 - 03:09;14.63
;03/05/2020 - 04:09;14.52
;03/05/2020 - 05:09;14.38
;03/05/2020 - 06:09;14.3
;03/05/2020 - 07:09;14.8
;03/05/2020 - 08:09;16.18
;03/05/2020 - 09:09;17.51
;03/05/2020 - 10:09;18.67
;03/05/2020 - 11:09;19.74
;03/05/2020 - 12:09;20.83
;03/05/2020 - 13:09;20.87
;03/05/2020 - 14:09;20.59
;03/05/2020 - 15:09;20.75
;03/05/2020 - 16:09;20.6
;03/05/2020 - 17:09;20.67
;03/05/2020 - 18:09;20.13
;03/05/2020 - 19:09;19.31
;03/05/2020 - 20:09;18.18
;03/05/2020 - 21:09;17.44
;03/05/2020 - 22:09;16.75
;03/05/2020 - 23:09;16.16
lunedì;04/05/2020 - 00:09;15.62
;04/05/2020 - 01:09;15.04
;04/05/2020 - 02:09;14.46
;04/05/2020 - 03:09;14.01
;04/05/2020 - 04:09;13.57
;04/05/2020 - 05:09;13.2
;04/05/2020 - 06:09;12.9
;04/05/2020 - 07:09;13.28
;04/05/2020 - 08:09;15.83
;04/05/2020 - 09:09;17.39
;04/05/2020 - 10:09;18.36
;04/05/2020 - 11:09;18.9
;04/05/2020 - 12:09;19.01
;04/05/2020 - 13:09;19.55
;04/05/2020 - 14:09;19.52
;04/05/2020 - 15:09;19.49
;04/05/2020 - 16:09;18.84
;04/05/2020 - 17:09;17.96
;04/05/2020 - 18:09;17.3
;04/05/2020 - 19:09;16.55
;04/05/2020 - 20:09;15.73
;04/05/2020 - 21:09;15.18
;04/05/2020 - 22:09;14.75
;04/05/2020 - 23:09;14.3
martedì;05/05/2020 - 00:09;13.85
;05/05/2020 - 01:09;14.02
;05/05/2020 - 02:09;13.86
;05/05/2020 - 03:09;13.91
;05/05/2020 - 04:09;13.96
;05/05/2020 - 05:09;13.78
;05/05/2020 - 06:09;13.68
;05/05/2020 - 07:09;13.73
;05/05/2020 - 08:09;15.52
;05/05/2020 - 09:09;16.71
;05/05/2020 - 10:09;18.2
;05/05/2020 - 11:09;19.5
;05/05/2020 - 12:09;20.25
;05/05/2020 - 13:09;20.53
;05/05/2020 - 14:09;20.47
;05/05/2020 - 15:09;20.15
;05/05/2020 - 16:09;19.73
;05/05/2020 - 17:09;19.18
;05/05/2020 - 18:09;18.54
;05/05/2020 - 19:09;17.67
;05/05/2020 - 20:09;16.64
;05/05/2020 - 21:09;15.95
;05/05/2020 - 22:09;15.23
;05/05/2020 - 23:09;14.7
mercoledì;06/05/2020 - 00:09;14.58
;06/05/2020 - 01:09;15.61
;06/05/2020 - 02:09;15.89
;06/05/2020 - 03:09;15.9
;06/05/2020 - 04:09;15.77
;06/05/2020 - 05:09;15.61
;06/05/2020 - 06:09;15.69
;06/05/2020 - 07:09;16
;06/05/2020 - 08:09;16.44
;06/05/2020 - 09:09;19.42
;06/05/2020 - 10:09;21.15
;06/05/2020 - 11:09;22.21
;06/05/2020 - 12:09;23.09
;06/05/2020 - 13:09;23.67
;06/05/2020 - 14:09;23.83
;06/05/2020 - 15:09;23.79
;06/05/2020 - 16:09;23.63
;06/05/2020 - 17:09;23.41
;06/05/2020 - 18:09;22.75
;06/05/2020 - 19:09;21.52
;06/05/2020 - 20:09;19.97
;06/05/2020 - 21:09;18.91
;06/05/2020 - 22:09;18.31
;06/05/2020 - 23:09;17.87
giovedì;07/05/2020 - 00:09;17.62
;07/05/2020 - 01:09;17.36
;07/05/2020 - 02:09;17.01
;07/05/2020 - 03:09;16.73
;07/05/2020 - 04:09;16.27
;07/05/2020 - 05:09;15.87
;07/05/2020 - 06:09;15.44
;07/05/2020 - 07:09;15.62
;07/05/2020 - 08:09;17.05
;07/05/2020 - 09:09;17.61
;07/05/2020 - 10:09;18.21
;07/05/2020 - 11:09;18.59
;07/05/2020 - 12:09;19.12
;07/05/2020 - 13:09;19.8
;07/05/2020 - 14:09;19.84
;07/05/2020 - 15:09;19.71
;07/05/2020 - 16:09;19.32
;07/05/2020 - 17:09;18.86
;07/05/2020 - 18:09;18.24
;07/05/2020 - 19:09;17.56
;07/05/2020 - 20:09;16.74
;07/05/2020 - 21:09;15.81
;07/05/2020 - 22:09;15.35
;07/05/2020 - 23:09;14.96
venerdì;08/05/2020 - 00:09;14.98
;08/05/2020 - 01:09;14.87
;08/05/2020 - 02:09;14.81
;08/05/2020 - 03:09;14.77
;08/05/2020 - 04:09;14.37
;08/05/2020 - 05:09;13.89
;08/05/2020 - 06:09;13.45
;08/05/2020 - 07:09;13.46
;08/05/2020 - 08:09;15.39
;08/05/2020 - 09:09;16.09
;08/05/2020 - 10:09;16.98
;08/05/2020 - 11:09;18.18
;08/05/2020 - 12:09;19.13
;08/05/2020 - 13:09;19.8
;08/05/2020 - 14:09;19.99
;08/05/2020 - 15:09;19.99
;08/05/2020 - 16:09;19.36
;08/05/2020 - 17:09;18.56
;08/05/2020 - 18:09;17.83
;08/05/2020 - 19:09;17.07
;08/05/2020 - 20:09;16.3
;08/05/2020 - 21:09;15.43
;08/05/2020 - 22:09;14.81
;08/05/2020 - 23:09;13.77
sabato;09/05/2020 - 00:09;12.99
;09/05/2020 - 01:09;12.72
;09/05/2020 - 02:09;12.43
;09/05/2020 - 03:09;12.16
;09/05/2020 - 04:09;12.53
;09/05/2020 - 05:09;13.46
;09/05/2020 - 06:09;12.91
;09/05/2020 - 07:09;12.15
;09/05/2020 - 08:09;14.92
;09/05/2020 - 09:09;17.02
;09/05/2020 - 10:09;18.18
;09/05/2020 - 11:09;19.04
;09/05/2020 - 12:09;19.65
;09/05/2020 - 13:09;20.12
;09/05/2020 - 14:09;20.48
;09/05/2020 - 15:09;20.71
;09/05/2020 - 16:09;20.41
;09/05/2020 - 17:09;19.47
;09/05/2020 - 18:09;18.53
;09/05/2020 - 19:09;17.71
;09/05/2020 - 20:09;16.75
;09/05/2020 - 21:09;15.4
;09/05/2020 - 22:09;14.84
;09/05/2020 - 23:09;14.45
domenica;10/05/2020 - 00:09;14.22
;10/05/2020 - 01:09;13.94
;10/05/2020 - 02:09;13.87
;10/05/2020 - 03:09;13.84
;10/05/2020 - 04:09;13.96
;10/05/2020 - 05:09;14.15
;10/05/2020 - 06:09;14.32
;10/05/2020 - 07:09;14.58
;10/05/2020 - 08:09;16.06
;10/05/2020 - 09:09;17.58
;10/05/2020 - 10:09;19.13
;10/05/2020 - 11:09;20.39
;10/05/2020 - 12:09;21.05
;10/05/2020 - 13:09;21.37
;10/05/2020 - 14:09;21.68
;10/05/2020 - 15:09;21.78
;10/05/2020 - 16:09;21.44
;10/05/2020 - 17:09;21.02
;10/05/2020 - 18:09;20.41
;10/05/2020 - 19:09;19.41
;10/05/2020 - 20:09;18
